@id,@lon,@lat,name,cuisine,opening_hours,addr:street,smoking,amenity
6431811123,20.7423462,42.2188893,Erxhani,kebab,,,,fast_food
6431815242,20.7424273,42.2161122,Halimi,,,,,restaurant
6452647277,22.8968221,41.3881711,Лебедово езеро,,,,,restaurant
6468527712,21.2531359,42.2284088,Kuzhina Ardi,,Mo-Su 08:00-20:00,Vëllezërit Çaka,,restaurant
6545227587,20.6414849,41.0513406,Erlin,,,,,restaurant
6549925330,21.0712879,40.9538093,Coca Beach Bar,,,,,restaurant
6551495317,21.5699754,42.1683969,Панорама,,,,,restaurant
6553038892,20.8000190,41.0911484,Divono,regional,,,,restaurant
6553390107,22.2435670,41.4089518,4 Nova,regional,,,,restaurant
6553390108,22.2441611,41.4096730,Svezda,fast_food,,,,fast_food
6553424134,22.2287354,41.4158020,Moderna,regional;pizza;italian,,,,restaurant
6556622586,20.8098566,41.1066934,Ресторан Орфеј,barbecue;mediterranean,Mo-Su 08:00-23:00,Партизанска,,restaurant
6586691822,21.4681708,41.9819646,La Pizza,,,,,restaurant
6591444786,22.1808429,42.0766945,Гостилница Кај Спиро,regional;local;balkan,,,,restaurant
6604781586,21.4682623,41.9819621,Ла пица,,Mo-Su 09:00-23:00,,,fast_food
6625083019,20.6566212,40.8997053,Bar Restorant Ylberi,coffee_shop,,,,restaurant
6632801985,21.4348630,41.9953660,La Puerta,mexican,Mo-Su 08:00-00:00,Кеј 13 Ноември,,fast_food
6633110338,20.5880181,41.0723665,Restaurant ODA,,,,,restaurant
6635746831,22.5072573,41.8845742,Rusticana,,,,,restaurant
6637703085,21.3085166,42.3205940,Restaurant DAJTI 1 Germove,,,,,restaurant
6638917286,22.5078812,41.8852945,Roma pizza,,,,,restaurant
6652179887,20.7164416,42.2485526,Nafron,,,,,restaurant
6652185886,20.7784550,42.2612128,restaurant Albes Complex,,,,,restaurant
6657846786,21.7180518,42.1344812,Bash Pelivan,,,,,restaurant
6665290230,21.9710192,41.3956964,Restaurant,,,,,restaurant
6677312292,21.3357094,41.0289785,Center Lounge & Fresh Bar,,,Shirok Sokak,,restaurant
6684957486,20.7771109,42.2593280,Blerta,,,,,restaurant
6687779486,20.6511881,42.1053447,La Ruota,,Mo-Su 08:00-22:00,,,restaurant
6696421281,22.8543352,41.2685461,Το Στεκι,,,,,restaurant
6716059986,20.6626416,42.1089874,Dasma,,,,,restaurant
6739930186,20.7283277,42.2333820,ProperPizza,pizza,,Enver Hadri,,restaurant
6781168985,21.3362463,41.0279297,Корнер,burger;kebab,,,,fast_food
6781335887,21.4360459,41.9993190,Kebapčilinica Rio,,,,,restaurant
6788977446,21.4131738,41.9995518,Vega,,,,,restaurant
6796436088,21.4381319,42.0015097,Сараево,,Mo-Su 07:30-19:00,,,restaurant
6803017185,21.7114045,42.1369953,City Chicken,,,,,fast_food
6804938783,20.7234732,42.2166479,Te Halimi,,,,,restaurant
6804938784,20.7246521,42.2158921,Fish House,fish,,,,restaurant
6811622585,21.4358076,41.9997339,Engin Cigköfte (vegetarian),sandwich;turkish,,,,fast_food
6812666802,21.7007524,42.1328848,Milano,,,,,restaurant
6814231688,21.4364213,42.0006226,Tako mako,,,,,restaurant
6814231699,21.4373728,42.0000697,Proper pizza,,,,,fast_food
6814231700,21.4372514,42.0003594,Ohrid,,,,,restaurant
6814231702,21.4285563,41.9969456,Markt kitchen,,,,,restaurant
6814231793,21.4374652,42.0002543,Sac,,,,,restaurant
6814236587,21.4224937,42.0019483,Skopsko,,,,,restaurant
6814236601,21.4381868,42.0025858,Cardak,,,,,fast_food
6814236605,21.4387207,42.0029094,Tetekis,,,,,fast_food
6814236621,21.4385882,42.0021120,Palas,,,,,restaurant
6814245589,21.4219242,42.0017089,Schpajs,,,,,restaurant
6814246691,21.4364430,42.0005272,Don Giovanni,,,,,restaurant
6814246713,21.4389514,42.0023225,Doner,,,,,fast_food
6814246719,21.4398152,42.0004802,Turkish Doner,,,,,fast_food
6814246724,21.4373399,41.9999786,Concept,,,,,restaurant
6814247285,21.4384421,42.0021842,Hamza Doner,,,,,fast_food
6815434686,21.4382061,42.0016292,Plaset,,Mo-Su 07:00-02:00,,,restaurant
6815434690,21.4176339,42.0000500,Петле,,,,,fast_food
6815434691,21.4086507,41.9971719,Млечен Бар,,,,,restaurant
6815454785,21.4244578,41.9945241,Букет,,,,,restaurant
6815918386,21.4243264,41.9963262,Mosh,,,,,restaurant
6815931187,21.4323639,41.9958593,Burger King,burger,,,,fast_food
6815931392,21.4186405,42.0026188,Metzka,,,,,restaurant
6815931485,21.4209535,42.0000999,Stobi Winery,,,,,pub
6821158588,21.4243092,41.9942446,Davidoff,,,,,restaurant
6827032731,21.4415279,42.0027517,Pizzeria Bik,,,,,restaurant
6827032733,21.4380383,42.0011296,Old Balkan,,,,,restaurant
6827076186,21.4371206,42.0025774,Kursumli An,,,,,restaurant
6830542197,20.8127566,41.1236253,Mar-mar,,,,,fast_food
6831632793,20.8003256,41.1145687,Alpi,,,,,restaurant
6831648791,20.8110765,41.1141181,Meze Bar 10,,,,,pub
6831648796,20.8078783,41.1119760,Leopard,,,,,restaurant
6831648800,20.8056915,41.1103498,Amfora,,,,,restaurant
6831648804,20.7976565,41.1123938,Leonardo pizza,,,,,fast_food
6831648890,20.8070573,41.1122508,Centro,,,,,restaurant
6831648891,20.8107333,41.1139038,Pizzeria,,,,,restaurant
6833100785,20.8049184,41.1117071,Europa,,,,,restaurant
6833100790,20.7997732,41.1139841,Mr. Papo,,,,,fast_food
6833103291,20.7995706,41.1165763,Kebapcilnica,,,,,fast_food
6833103297,20.8054718,41.1152840,Roast chicken,,,,,fast_food
6834463391,20.8097800,41.1069136,Orfej,,,,,restaurant
6837039489,20.7989377,41.1168029,Wkusno,,,,,fast_food
6837039887,20.8066516,41.1079577,Madera,,,,,restaurant
6916198985,20.7334779,42.2165611,Ushqim i shpejt,,24/7,Jusuf Gervalla,,fast_food
6918941998,20.7415278,42.2253795,Caffe Gimi,,Mo-Su 18:00-00:00,Leka i Madh,,restaurant
6920281139,20.7421114,42.2093803,Bea's,,,,,fast_food
6920281140,20.7414780,42.2091657,burger,burger,,,,fast_food
6920281143,20.7417045,42.2092457,Banana Split Plus,,,,,fast_food
6920295200,20.7422774,42.2094212,Chicken Express,,,,,fast_food
6997196637,20.7388505,42.2334196,Classic,,,,yes,restaurant
7001354685,21.4009703,42.0030579,Буре лептокарија,,,,,restaurant
7027229685,21.4352029,41.9932950,Ресторан Национал,,,,,restaurant
7027229686,21.4283137,41.9963240,Кај Јоле,,,,,restaurant
7046355422,20.7245667,42.2150356,Sarajeva Grill,,,,,restaurant
7046355423,20.7244648,42.2149541,Koha,,,,,restaurant
7046355429,20.7243897,42.2150197,Sach Pizza,pizza,,,,restaurant
7093171485,21.4157772,42.0062237,Рок Кафана Рустикана 2.0,barbecue;burger;american;breakfast;balkan,Mo-Sa 10:00-24:00,Булевар Илинден,,restaurant
7124138444,22.7229882,41.1838446,Сендвичара Џина,,,Кај 5 ти Ноември,,fast_food
7124138445,22.7229960,41.1838017,Форти Сендвич Бар,,,Кај 5 ти Ноември,,fast_food
7124138452,22.7224768,41.1839779,Тоби,,,Маршал Тито,,restaurant
7124138462,22.7229174,41.1835605,Ресторан Вавилон,pizza;greek,Mo-Su 08:00-23:00,Маршал Тито,,restaurant
7124138463,22.7230699,41.1833727,Боеми,,Mo-Su 08:00-23:00,Маршал Тито,,restaurant
7124138464,22.7232486,41.1834248,Казабланка,,,Кај 5 ти Ноември,,restaurant
7124138465,22.7233718,41.1830341,Нота,,,Маршал Тито,,restaurant
7125745286,21.1694656,42.2942973,Restaurant Casa,,Mo-Su 08:00-23:00,10 Gushti,,restaurant
7130929832,21.4147058,42.0046693,Скадарлија,international,,Орце Николов,separated,restaurant
7184137085,20.5878142,41.2404084,Ресторан Република,barbecue;balkan,Mo-Su 10:00-23:00,Вевчани,,restaurant
7202847881,20.7207996,40.9030132,Taverna KOÇO,,,,,restaurant
7202847883,20.7214904,40.9026617,Restorant Peshku,,,,,restaurant
7202847884,20.7222070,40.9031788,Korca Restorant,,,,,restaurant
7202896392,20.7215953,40.9017912,Rritja e Koranit,,,,,restaurant
7202896418,20.7200543,40.9016352,Bujtina Alpine,,,,,restaurant
7202896421,20.7198274,40.9017893,Shtëpia e Vjeter,,,,,restaurant
7202896422,20.7191071,40.9024686,Restaurant Elvis,,,,,restaurant
7202896433,20.7196672,40.9016184,Duart e Arta,,,,,restaurant
7202976115,20.7132777,40.9009010,Vila ART,,,,,restaurant
7202979772,20.7199401,40.9026603,Tushemisht Bar Restorant,,,,,restaurant
7202979782,20.7203555,40.9027130,Ja Marena,,,,,restaurant
7203042412,20.7121419,40.9002958,Egnis,,,,,restaurant
7203042418,20.7099120,40.9011851,Arbi,,,,,restaurant
7217197585,21.2203853,42.2668662,Restaurant Trofta Verrishtë,fish;chicken;international;coffee_shop;cake,Mo-Su 08:00-00:00,Beteja e 25 Majit,,restaurant
7243558579,21.2336815,42.2572046,Restaurant Beni,pizza;coffee_shop;sandwich;kebab;chicken;international,,,,restaurant
7243558581,21.2376734,42.2486597,Art Restaurant,pizza;regional;coffee_shop;sandwich;kebab;international,,,,restaurant
7243558583,21.2571050,42.2296881,Art Caffee,pizza;regional;burger;coffee_shop;sandwich;international,Mo-Su 08:00-00:00,Ismail Raka,,restaurant
7316834012,20.9705086,42.0087985,CITYGRILL Tetove,,Mo-Su 08:00-23:00,Илинденска,,restaurant
7341138185,20.5860329,41.0701925,Europa Restaurant,,,,,restaurant
7373084433,22.1979387,41.7482188,Tornado Lounge Bar,,,,,restaurant
7500424555,21.3563369,41.2047360,Kaj Zlate,,Mo-Su 11:00-00:00,,,restaurant
7508938085,21.4789759,41.9791956,Гранд Бургер,,,,,fast_food
7528237388,21.4308681,41.9923177,Per te,,,,,fast_food
7652577210,22.4500241,40.9459673,Όαση,,,,,fast_food
7714773225,20.9632525,41.5120219,Pizzeria Yahoo,,,,,restaurant
7714773227,20.9575863,41.5110368,Lounge Bar Bacardi,,,,,restaurant
7714773228,20.9586947,41.5106546,Lounge Bar New Age,,,,,restaurant
7717051785,21.1919659,42.2742357,UDA restaurant,,,,,restaurant
7724657485,21.0605131,40.9718757,Sunset Restaurant,balkan,,,,restaurant
7783659086,20.9085717,41.7912806,Burektore Saq,,,,,restaurant
7836016446,21.9401845,41.8645123,Пицерија Леа,pizza,,,,restaurant
7836016476,21.9427115,41.8650539,Пицерија Ти Амо,pizza;coffee_shop;burger;grill;wine;beer,Mo-Su 08:00-24:00,Плоштад Илинден,,restaurant
7839914785,20.7205804,42.2260045,Roya Burger Prizren,,,Ismail Kryeziu,,fast_food
7841117295,21.9409363,41.8651003,Лучијано,,,,,fast_food
7841117300,21.9413929,41.8650133,Foody,,,,,fast_food
7841117318,21.9424303,41.8658394,Пијано Бар,,,,,restaurant
7888434356,21.3137576,41.8128659,Река,,,,,restaurant
7904816925,21.9422174,41.8679289,Тивка Ноќ,,,,,restaurant
7904816926,21.9420944,41.8680609,Швајцарија,,,,,restaurant
7923029885,20.7432760,42.2174301,Pizzeria Linda,chicken;kebab;pizza;sandwich,24/7,Ahmet Prishtina,,restaurant
8043810920,21.5382215,41.3503836,Делфина,macedonian,,Пере Тошев,,restaurant
8043957655,21.5555548,41.3332719,Кермес,macedonian,,Цар Самоил,,restaurant
8043957656,21.5551002,41.3466818,Ла Страда (Калипсо),pizza;macedonian,,Гоце Делчев,,restaurant
8043957657,21.5539582,41.3465843,Леоне,macedonian;pizza,,Гоце Делчев,,restaurant
8094057485,21.4097614,41.9974684,Сидро,,,Атинска,,restaurant
8097789717,20.7180363,42.2058969,Gjelltore Sharri,coffee_shop;grill,24/7,Masar Shala,,restaurant
8188519796,21.4263872,41.9968334,ЈЕС Паста,pasta,Mo-Fr 08:00-18:00; Sa 08:00-14:00,,,fast_food
8231196793,22.8751669,40.9929662,Low'n'Slow,,,Γαβριηλίδη,,restaurant
8231230718,22.8760343,40.9919115,Τραταμέντο Ποικιλία Γεύσεων,,,,,restaurant
8355711400,20.8001924,42.3016101,LaLuna,pizza;burger;coffee_shop;sandwich,24/7,Ymer Prizreni,,restaurant
8375206948,20.9446443,42.0241791,Restaurant Anes Lumit,,,Banjice,,restaurant
8380992117,20.6505595,42.2351624,Restaurant Familjar Joni,,Mo-Su 08:00-22:00,Syzitë,,restaurant
8434486650,21.5156883,41.9395950,PIZZA Bellucci,pizza;italian,Mo-Sa 10:00-00:00,,outside,restaurant
8517856019,20.5598500,42.1631051,Restaurant Univers,,,,,restaurant
8549720690,21.4162609,42.0009144,Subzy,sandwich,Mo-Fr 09:00-19:00; Sa 11:00-19:00,Дане Крапчев,,fast_food
8567211589,21.2620245,42.1618789,Alban,chicken;kebab;pizza;beef,,Epopeja e UÇK-së,,restaurant
8582615349,21.3387635,41.0234220,Giradiko,,,,,fast_food
8587895169,20.6680332,42.1782711,Restaurant Burimi Gurrës,,,,,restaurant
8588011463,20.6969687,42.2019627,NTSH Begi,,,,,restaurant
8588083521,20.7147725,42.2046862,Qebaptore Agimi,,,,,restaurant
8588105544,20.7170822,42.2046236,Qebaptore Te DUTI,,,,,restaurant
8588138783,20.7201791,42.2056011,Fast Food Hoda,,,,,fast_food
8588146397,20.7197063,42.2055756,LIFE BURGER,,,,,fast_food
8745631651,21.4276555,41.9942708,Paradise Food,,Mo-Th 08:00-20:00; Fr 08:00-16:00; Su 08:00-20:00,Даме Груев,,restaurant
8745676374,21.4283944,41.9931575,Brisket Sandwich Bar,sandwich;burger;chips,,,,fast_food
8791553920,20.5531721,41.0704594,Mimi restaurant,,,,,restaurant
8792003923,20.6352894,41.0975365,Езерски Рај,fish,,,,restaurant
8798179517,20.7320891,42.2060824,Burger Food,,,Lekë Matrënga,,fast_food
8798580131,20.7406491,42.2090755,Pasta Fasta,,,,,fast_food
8798612067,20.7421521,42.2098026,Twisted Patato,,,,,fast_food
8798956218,20.7423439,42.2099791,Dante,,,,,restaurant
8799711259,20.7323645,42.2060838,Qebaptore-Gjelltore Kulla,,,Lekë Matrënga,,fast_food
8799711260,20.7441614,42.2120993,Qebaptore "Afrimi",,,Ralin Marash,,fast_food
8800135591,20.7262103,42.2118716,KFC,,,Tirana,,fast_food
8800222514,20.7242423,42.2149208,Sach Pizza,,,Tirana,,fast_food
8800484405,20.7410046,42.2149871,Boutique Burger,,,Nuredin Shala,,fast_food
8800768174,20.7432524,42.2168296,Qebaptore Hyska,,,Bazhdarhane,,fast_food
8801055287,20.7404908,42.2083155,Vintage,,,,,fast_food
8801663820,20.7322016,42.2060533,Qebaptore "Kulla",,,,,fast_food
8804924270,20.7343571,42.2195388,Restaurant Arbri,,,,,restaurant
8806403568,20.7335659,42.2061777,Nita,,,terezi mahall,,fast_food
8806434947,20.7343419,42.2062654,Qebaptore meli,,,ismet jashari kumanova,,fast_food
8806513962,20.7325622,42.2151427,te Taverna,,,,,restaurant
8807124420,21.3855189,42.0091204,Кај чичо 2,,Mo-Sa 09:00-24:00; Su 12:00-20:00,,outside,restaurant
8810963789,20.7335923,42.2103990,Qebaptore linda,,,remzi ademaj jm,,fast_food
8811005957,20.7336059,42.2105295,Qebatore Apetit,,,Xhelal Xhibo,,fast_food
8811021921,20.7358878,42.2104139,Abazaj,,,Shaban Jashari,,fast_food
8811036054,20.7372610,42.2100130,Qaza grill,,,astrit suli,,fast_food
8837742082,20.8005464,41.1144890,Doner Kebap Hari,,,,,fast_food
8837787973,21.9437258,41.5789610,Kaj лаки,,,,,restaurant
8851001894,22.9997746,41.2594118,Δέδης,,,,,restaurant
8856247088,21.2971389,42.1519099,Expres,,,Adem Jashari,,restaurant
8857636150,21.2957468,42.1526472,Fast food,,,Martirët bushi,,fast_food
8863588366,21.3138592,41.0273649,Ројал Бургер,,Mo-Su 09:00-00:00,,,fast_food
8864377525,20.7425535,42.2164466,Fresh Burgers,fast_food,Mo-Su 09:00-23:00,Adem Jashari,,fast_food
8868720618,21.2626435,41.0345273,Villa Vista,,,,,restaurant
8895564911,21.3373971,41.0300455,Билјард Клуб - Муло,,Mo-Su 17:00-01:00,,,pub
8907676378,21.9393634,40.9688895,Καρατζοβίτισσα,,,,,restaurant
8909816031,21.3366265,41.0266555,Буре,,,,,restaurant
8909816034,21.3365076,41.0273766,Равена,,,,,restaurant
8909816035,21.3371573,41.0270204,Корзо,,,,,restaurant
8910471474,21.3374821,41.0282053,Бела Куќа,,,,,restaurant
8911858261,21.3157954,41.0245246,Качунка,,,,,restaurant
8917358636,21.3332771,41.0312779,Mickey pizza,,,,,fast_food
8946930217,20.7579455,41.7026712,Lounge Bar Mavrovo,,,,,restaurant
8946991737,21.4206316,42.0013583,Fluffy,waffle,,,,fast_food
8948359876,21.4542028,41.9866451,Equilibrium,,,,,restaurant
8982894744,20.6284957,42.3183518,Restaurant Xaja,,,,,restaurant
8990283203,21.3355359,41.0264068,Гала Гарден,,,,,restaurant
9025084186,21.2494189,41.3688630,Dva Lovci,,,,,pub
9040234627,20.8048774,41.1130145,oTTo,sushi,11:00,Dimitar Vlahov,,restaurant
9052945115,20.5537542,42.1812879,Restaurant Pashtriku,,,,,restaurant
9062216725,21.7219653,42.1238452,Екслузив Бастион,,,,,restaurant
9103439021,20.7315291,42.2121504,Saraieva Grill,,,,,fast_food
9122424221,20.7404056,42.2157301,Orland,,,,,fast_food
9124938342,20.7339078,42.2131723,€ Burger,,,,,fast_food
9124938519,20.7351368,42.2121324,Chicken express,,,,,fast_food
9124938522,20.7379712,42.2151298,Fegato,,,,,restaurant
9124938524,20.7463913,42.2113699,Mullini,,,,,restaurant
9161033019,20.8013591,41.1166832,Corner,,,,,restaurant
9161046817,20.8000296,41.1182878,Kaj Tzitzo,,,,,restaurant
9161308423,20.6578063,40.9008921,Pizza Benvenuto,,,,,fast_food
9196281754,21.1812805,42.2757047,Nytura Restaurant,,Mo-Su 09:00-22:00,,,restaurant
9200216340,21.4142957,42.0006689,Mexican street food,,,,,restaurant
9200216346,21.4171327,41.9970550,Boko,,,,,restaurant
9200216551,21.4395663,42.0033090,Plaset,,,,,fast_food
9200216562,21.4252785,41.9932172,Spizzicotto,,,,,fast_food
9200216570,21.4175082,42.0029207,18,,,,,pub
9200216723,20.7915880,41.1108108,Potpes,,,,,restaurant
1000000032674255,21.4190485,41.9923730,Конструкта,,,Васил Ѓоргов,,restaurant
1000000032674402,21.4021466,41.9960393,Македонска куќа,regional,08:00-24:00,Mitropolit Teodosij Gologanov,,restaurant
1000000038093037,21.4283860,41.9966950,Custom Pub,,,,,pub
1000000038255378,21.3405655,41.0173918,Император,,,,,restaurant
1000000038572955,21.3349568,41.0303546,Грне,regional,,Плоштад Магнолија,outside,restaurant
1000000083810380,20.7406899,42.2092334,Verona,turkish,07:00-23:00,,yes,restaurant
1000000121390892,21.4237388,41.9953323,Ресторан 2 Златника,,,Митрополит Теодосиј Гологанов,,restaurant
1000000121511379,21.4226605,41.9973394,Керпич,,,Дебарца,,restaurant
1000000121511400,21.4220934,41.9962023,Дане,regional,,Киро Крстевски Платник,,restaurant
1000000121511815,21.4222040,41.9951150,Ка,grill;local,,Митрополит Теодосиј Гологанов,,restaurant
1000000121511817,21.4182853,41.9954805,Ѓезме,regional,,,,restaurant
1000000122862785,21.4229760,41.9989973,Мечос,pizza,,Аминта Трети,,restaurant
1000000123273654,21.3743398,41.9769990,Св.Пантелејмон - Клет,regional,,,,restaurant
1000000159165683,21.7562390,41.7788767,Bela Voda,balkan,Mo-Su 09:00-00:00,,,restaurant
1000000167856880,21.7446381,42.1216480,Стара Бања,,,,,restaurant
1000000175207244,21.4222520,41.9976014,Pizza Delivery "Mamma Italiana",pizza;пастрмајлија,,Аминта Трети,,fast_food
1000000175441983,21.4622374,42.0030645,Боними,,,Трифун Хаџијанев,,restaurant
1000000175463419,21.4599001,41.9979315,Дојрана,,,,,restaurant
1000000176147424,21.4243710,42.0006254,Pepper,regional,,Аминта Трети,,fast_food
1000000176147491,21.4239688,41.9996894,Sushi Ко,chinese;thai;japanese;sushi,Su-Th 12:00-23:00; Fr-Sa 10:00-00:00,Аминта Трети,separated,restaurant
1000000176154876,21.4107344,42.0060096,Лира,regional,09:00-24:00  Fr-Sa 09:00-01:00,Никола Тесла,separated,restaurant
1000000176158371,21.4271079,42.0007229,Special Beer Bar COSY,,Tu-Th 16:00-00:00  Fr-Sa 16:00-01:00; Su 16:00-00:00,Булевар Климент Охридски,outside,pub
1000000176159879,21.4384354,41.9968367,Стара куќа,regional,,Пајко Маало,separated,restaurant
1000000176326155,21.4113588,42.0072144,Tribeca - Botanic Shop & Cafe,,,,,pub
1000000176328169,21.4097243,42.0096654,Балканика,regional,,,separated,restaurant
1000000176331794,21.4220098,42.0061340,Уранија,,,,,restaurant
1000000176448667,21.4272510,41.9957135,Ѕвезден Океан,chinese,,,,restaurant
1000000177045374,21.4140445,42.0081706,Ресторан Маргер,regional,08:00-24:00  Fr-Sa 08:00-01:00,Булевар Илинден,,restaurant
1000000181350830,22.3517411,41.3912335,Белов 113,,,,,restaurant
1000000183590615,21.4099117,42.0850789,Национален Ресторан Чардак,macedonian,,,,restaurant
1000000183593157,21.4107439,42.0863291,Вила Весница,macedonian,,,,restaurant
1000000187210554,21.7302575,42.1535677,Сателит 2000,,,,,restaurant
1000000198468705,21.6778762,41.3706233,Че,,,,,restaurant
1000000209793109,21.1571267,41.2284641,Вила Горна Куќа,,,,,restaurant
1000000214612504,21.9239251,40.9653174,Κόκκινο Πιπέρι,,,,,restaurant
1000000219773148,20.7426283,40.9141722,Острово,,,,,restaurant
1000000220094897,21.5510411,41.3429717,Европска Скара,,,,,restaurant
1000000220107970,21.5571542,41.3472201,Македонска Куќа,macedonian,,Јоска Јорданоски - Сандански,,restaurant
1000000220111149,21.5512171,41.3431556,Златно Буренце,,,,,restaurant
1000000224256668,21.2482062,41.3682287,Андора,pizza,,Таќа Бербер,,restaurant
1000000228158372,20.9704191,42.0016809,Arena,,,,,restaurant
1000000228568803,20.9556657,41.5049147,Luna,regional,,,yes,restaurant
1000000230082185,20.6955979,42.2012896,restaurant durimi,,,,,restaurant
1000000230086847,20.7525063,42.2421326,Alegria,,,,,restaurant
1000000230233483,20.9515890,41.5170907,Milenium,regional,,,,restaurant
1000000233484318,21.6779380,41.3704576,Че,,,,,restaurant
1000000235645180,20.5287100,42.1466705,Restaurant "Vëllezërit Sylaj",,,,,restaurant
1000000236539239,21.4466299,41.9892137,Рулет,,,,,restaurant
1000000241801379,20.9183388,41.5211545,House of Art,,,,,restaurant
1000000242545718,21.4372289,41.9914872,Zlatno petle,,,,,fast_food
1000000248508284,21.4260724,42.0015806,Sopotsko,,,,,restaurant
1000000250975634,20.9608270,41.9881358,600,balkan;pizza;burger,Mo-Su 08:00-23:00,,,restaurant
1000000250975635,20.9609075,41.9883874,601,,,,,restaurant
1000000251020878,20.9608223,41.9879359,600,balkan;international,,,,restaurant
1000000254343478,21.4085865,42.0041760,Iva,burger,Mo-Fr 08:00-18:00,,,fast_food
1000000262858839,23.0000629,41.2597843,"Κομπολόι",regional,,,,restaurant
1000000262861601,22.9998510,41.2596653,ΔΕΔΗΣ ΑΘΑΝΑΣΙΟΣ,regional,,,,restaurant
1000000262861616,22.9991524,41.2598982,"ΣΤΡΑΤΟΣ",,,,,fast_food
1000000262865879,22.9997701,41.2596876,Δέδης Αθανάσιος,,,,,restaurant
1000000262867494,22.9994961,41.2592665,ΚΑΦΕ-ΨΗΣΤΑΡΙΑ "Ο ΠΛΑΤΑΝΟΣ" ΜΕΛΙΚΙΔΗΣ ΜΙΧ.,mediterranean,,,,restaurant
1000000263042631,22.9986214,41.2601371,Πιτσαρία "Διόνυσος",pizza,,,,restaurant
1000000263043182,22.9998933,41.2599602,Maria's Corner,,,,,fast_food
1000000263781857,22.9892897,41.2395004,ΑΧΙΛΛΕΙΟΝ,greek,,,,restaurant
1000000263871750,21.5752234,41.9943076,Doma,,,,,restaurant
1000000270526271,20.7945146,41.1124497,Дамар,regional,8:00 - 23:30,Коста Абраш,outside,restaurant
1000000270528544,20.7942442,41.1126067,Света Софија,regional,,Цар Самоил,outside,restaurant
1000000270530569,20.7940517,41.1124925,Вија сакра,pizza,9:15 - 01:00,Цар Самоил,outside,restaurant
1000000279380344,21.7177789,42.1351258,Максим,,,,,fast_food
1000000279392654,21.4374003,41.9931176,Kуќа,regional,,,,restaurant
1000000285558335,20.7310126,42.2153930,Villa 100,regional,,,,restaurant
1000000300510419,22.0908504,41.4824789,Пицерија Ема,pizza,,,,restaurant
1000000302177185,21.2704742,41.0410326,Гамур,regional,,,,restaurant
1000000305533452,21.4414850,41.9944607,Ресторан Кej,,,Кеј 13 Ноември,,restaurant
1000000305647156,21.4145693,42.0000600,Бравос,regional;pizza,,Адолф Циборовски,,restaurant
1000000305673403,20.7902437,41.1110905,Kaнeo,,,,,restaurant
1000000323285783,21.9395212,40.9674421,ΤΣΟΛΙΑΣ,,,,,restaurant
1000000332142505,21.5398694,41.3547088,Хотел Салидда,,,,,restaurant
1000000332382509,21.4296260,41.9891201,Od Nas Za Vas,regional,,,,restaurant
1000000333867249,21.5519754,41.3465015,Букефал,,,,,restaurant
1000000334810077,21.6907316,41.8806852,Grill Bar,regional,,,outside,fast_food
1000000337154693,21.5392403,41.3383143,Дониа,regional,,,,restaurant
1000000337154810,21.5404649,41.3393269,Лав,macedonian;seafood,,Трајко Николоски,,restaurant
1000000338584292,21.5486194,41.3433883,Липа ГА,macedonian,,,,restaurant
1000000344078719,21.3924371,42.0017015,Скара Бар,regional,08:00-24:00,Варшавска,separated,restaurant
1000000349272562,20.5171739,42.2888115,Restaurant "Gurra",,,,,restaurant
1000000357185281,21.5490712,41.3434722,Империјал,,,Борка Утот,,restaurant
1000000357814709,21.5481737,41.3427434,Жито Прилеп 1,,,Димо Димоски-Наредникот,,restaurant
1000000357827837,21.4131896,41.9948411,Воденица,italian,,,,restaurant
1000000357827839,21.4129989,41.9948965,Дукат,regional,Mo-Fr 08:00-24:00; Sa Su 00:00-01:00 08:00-24:00,Митрополит Теодосиј Гологанов,separated,restaurant
1000000358395487,21.3908000,41.9996349,Кaфе бар „Форца“,regional,Mo-Su 00:00-01:00 08:00-24:00,Лондонска,separated,pub
1000000358611648,21.3918671,42.0018539,Ресторан 14,regional,,Лондонска,outside,restaurant
1000000360117574,21.4059057,42.0137743,Ден и Ноќ,regional,,,,restaurant
1000000361977245,21.4198501,41.9867827,Корнер / Баба Цана,regional,08:00 - 00:00,Партенија Зографски,,restaurant
1000000363752338,21.4198115,42.0010431,Skopski Merak,regional,Mo-Su 00:00-01:00 08:00-24:00,Дебарца,separated,restaurant
1000000364669936,21.3016376,41.9640751,Kulla Alinea,regional,,,,restaurant
1000000365651449,22.7708091,41.9659577,Ресторан Македонија,,,Маршал Тито,,restaurant
1000000365998801,21.3905927,42.0440002,Aktiva,,,,,restaurant
1000000366523246,22.7730519,41.9642798,Гостилница Кај Мите,,,Маршал Тито,,restaurant
1000000370949857,20.7111886,40.9013710,Restorant Dashnorja E Fundit,regional,,,,restaurant
1000000379884574,21.4258146,42.0034960,Томче Софка,,,Јордан Хаџиконстантинов Џинот,,restaurant
1000000379896010,21.4403078,41.9899916,Калабалак,,,,,restaurant
1000000380978512,20.7395524,42.2093416,Te Syla,,,,,restaurant
1000000388864897,20.9012962,40.9445244,мали рај,regional,10:00-01:00,,,restaurant
1000000388871332,21.4259580,41.9898961,Јавна Соба,regional,08:00-24:00,50-та дивизија,no,restaurant
1000000389055663,20.8865121,42.0130612,бачцло,,,,,restaurant
1000000389055666,20.9190809,42.0110805,Шар,albanian,,,separated,restaurant
1000000389881384,21.5874617,41.9825664,Rozenberg,regional,,,,restaurant
